date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag,conversion_rate,sell_through_rate,low_stock_flag,month
2025-12-19,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,25,34,850,78,53,411,11,False,0.0267639902676399,0.32051282051282054,False,2025-12
2025-12-19,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,29,44,1276,82,53,411,25,False,0.06082725060827251,0.35365853658536583,False,2025-12
2025-12-19,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,22,29,638,102,80,411,12,False,0.029197080291970802,0.21568627450980393,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,24,329,7896,144,120,282,12,True,0.0425531914893617,0.16666666666666666,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,12,399,4788,163,151,282,6,False,0.02127659574468085,0.0736196319018405,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,19,189,3591,161,142,282,11,False,0.03900709219858156,0.11801242236024845,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,36,89,3204,53,17,282,19,False,0.0673758865248227,0.6792452830188679,True,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,18,119,2142,108,90,282,13,False,0.04609929078014184,0.16666666666666666,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,21,99,2079,157,136,282,10,True,0.03546099290780142,0.1337579617834395,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,11,149,1639,171,160,282,5,False,0.01773049645390071,0.06432748538011696,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,15,159,2385,99,84,282,10,False,0.03546099290780142,0.15151515151515152,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,16,129,2064,128,112,282,8,False,0.028368794326241134,0.125,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,40,69,2760,166,126,282,29,False,0.10283687943262411,0.24096385542168675,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,19,79,1501,76,57,282,11,False,0.03900709219858156,0.25,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,32,34,1088,65,33,282,14,False,0.04964539007092199,0.49230769230769234,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,30,44,1320,174,144,282,14,True,0.04964539007092199,0.1724137931034483,False,2025-12
2025-12-20,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,42,29,1218,72,30,282,31,True,0.1099290780141844,0.5833333333333334,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,17,329,5593,119,102,467,10,True,0.021413276231263382,0.14285714285714285,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,18,399,7182,130,112,467,15,True,0.032119914346895075,0.13846153846153847,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,19,189,3591,99,80,467,10,False,0.021413276231263382,0.1919191919191919,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,21,89,1869,107,86,467,17,False,0.03640256959314775,0.19626168224299065,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,28,119,3332,121,93,467,21,False,0.044967880085653104,0.23140495867768596,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,10,99,990,39,29,467,8,False,0.017130620985010708,0.2564102564102564,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,11,149,1639,176,165,467,8,False,0.017130620985010708,0.0625,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,16,159,2544,87,71,467,8,True,0.017130620985010708,0.1839080459770115,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,20,129,2580,98,78,467,16,True,0.034261241970021415,0.20408163265306123,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,27,69,1863,173,146,467,13,False,0.027837259100642397,0.15606936416184972,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,29,79,2291,71,42,467,14,True,0.029978586723768737,0.4084507042253521,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,29,34,986,73,44,467,15,False,0.032119914346895075,0.3972602739726027,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,17,44,748,45,28,467,12,False,0.02569593147751606,0.37777777777777777,False,2025-12
2025-12-20,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,17,29,493,55,38,467,15,False,0.032119914346895075,0.3090909090909091,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,16,329,5264,128,112,316,11,False,0.03481012658227848,0.125,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,14,399,5586,144,130,316,11,True,0.03481012658227848,0.09722222222222222,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,15,189,2835,72,57,316,7,False,0.022151898734177215,0.20833333333333334,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,22,89,1958,95,73,316,12,False,0.0379746835443038,0.23157894736842105,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,19,119,2261,131,112,316,8,False,0.02531645569620253,0.1450381679389313,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,9,99,891,163,154,316,5,False,0.015822784810126583,0.05521472392638037,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,12,149,1788,55,43,316,7,False,0.022151898734177215,0.21818181818181817,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,8,159,1272,128,120,316,6,False,0.0189873417721519,0.0625,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,18,129,2322,98,80,316,8,False,0.02531645569620253,0.1836734693877551,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,30,69,2070,37,7,316,13,False,0.04113924050632911,0.8108108108108109,True,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,15,79,1185,142,127,316,11,False,0.03481012658227848,0.1056338028169014,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,42,34,1428,49,7,316,18,True,0.056962025316455694,0.8571428571428571,True,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,33,44,1452,141,108,316,21,False,0.06645569620253164,0.23404255319148937,False,2025-12
2025-12-20,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,33,29,957,141,108,316,23,True,0.07278481012658228,0.23404255319148937,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,13,329,4277,65,52,288,6,False,0.020833333333333332,0.2,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,9,399,3591,124,115,288,6,False,0.020833333333333332,0.07258064516129033,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,18,189,3402,140,122,288,12,False,0.041666666666666664,0.12857142857142856,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,18,89,1602,85,67,288,10,False,0.034722222222222224,0.21176470588235294,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,13,119,1547,92,79,288,10,False,0.034722222222222224,0.14130434782608695,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,13,99,1287,158,145,288,8,False,0.027777777777777776,0.08227848101265822,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,10,149,1490,93,83,288,6,False,0.020833333333333332,0.10752688172043011,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,9,159,1431,65,56,288,7,False,0.024305555555555556,0.13846153846153847,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,15,129,1935,172,157,288,7,False,0.024305555555555556,0.0872093023255814,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,19,69,1311,132,113,288,11,False,0.03819444444444445,0.14393939393939395,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,15,79,1185,44,29,288,8,False,0.027777777777777776,0.3409090909090909,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,19,34,646,172,153,288,8,False,0.027777777777777776,0.11046511627906977,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,19,44,836,75,56,288,10,False,0.034722222222222224,0.25333333333333335,False,2025-12
2025-12-20,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,18,29,522,46,28,288,15,False,0.052083333333333336,0.391304347826087,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,14,329,4606,177,163,347,7,False,0.020172910662824207,0.07909604519774012,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,11,399,4389,146,135,347,5,False,0.01440922190201729,0.07534246575342465,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,18,189,3402,131,113,347,13,True,0.037463976945244955,0.13740458015267176,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,25,89,2225,108,83,347,12,False,0.0345821325648415,0.23148148148148148,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,24,119,2856,137,113,347,14,False,0.040345821325648415,0.17518248175182483,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,10,99,990,79,69,347,6,False,0.01729106628242075,0.12658227848101267,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,6,149,894,117,111,347,3,False,0.008645533141210375,0.05128205128205128,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,7,159,1113,84,77,347,4,False,0.011527377521613832,0.08333333333333333,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,16,129,2064,41,25,347,7,False,0.020172910662824207,0.3902439024390244,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,30,69,2070,97,67,347,21,False,0.06051873198847262,0.30927835051546393,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,23,79,1817,106,83,347,11,False,0.03170028818443804,0.2169811320754717,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,21,34,714,92,71,347,12,False,0.0345821325648415,0.22826086956521738,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,36,44,1584,178,142,347,17,True,0.04899135446685879,0.20224719101123595,False,2025-12
2025-12-20,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,20,29,580,110,90,347,10,False,0.02881844380403458,0.18181818181818182,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,17,329,5593,90,73,297,10,False,0.03367003367003367,0.18888888888888888,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,18,399,7182,50,32,297,14,False,0.04713804713804714,0.36,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,21,189,3969,173,152,297,16,False,0.05387205387205387,0.12138728323699421,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,39,89,3471,44,5,297,22,True,0.07407407407407407,0.8863636363636364,True,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,27,119,3213,113,86,297,19,False,0.06397306397306397,0.23893805309734514,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,11,99,1089,58,47,297,5,False,0.016835016835016835,0.1896551724137931,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,8,149,1192,97,89,297,4,False,0.013468013468013467,0.08247422680412371,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,17,159,2703,40,23,297,9,False,0.030303030303030304,0.425,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,15,129,1935,158,143,297,8,False,0.026936026936026935,0.0949367088607595,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,41,69,2829,170,129,297,23,False,0.07744107744107744,0.2411764705882353,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,23,79,1817,66,43,297,11,False,0.037037037037037035,0.3484848484848485,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,40,34,1360,137,97,297,22,False,0.07407407407407407,0.291970802919708,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,21,44,924,58,37,297,12,False,0.04040404040404041,0.3620689655172414,False,2025-12
2025-12-21,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,20,29,580,44,24,297,11,False,0.037037037037037035,0.45454545454545453,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,12,329,3948,56,44,281,9,False,0.03202846975088968,0.21428571428571427,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,14,399,5586,76,62,281,7,False,0.02491103202846975,0.18421052631578946,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,21,189,3969,152,131,281,9,False,0.03202846975088968,0.13815789473684212,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,25,89,2225,122,97,281,16,False,0.05693950177935943,0.20491803278688525,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,27,119,3213,57,30,281,15,True,0.05338078291814947,0.47368421052631576,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,21,99,2079,161,140,281,15,True,0.05338078291814947,0.13043478260869565,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,7,149,1043,155,148,281,3,False,0.010676156583629894,0.04516129032258064,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,11,159,1749,105,94,281,9,False,0.03202846975088968,0.10476190476190476,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,17,129,2193,93,76,281,8,False,0.028469750889679714,0.1827956989247312,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,37,69,2553,161,124,281,33,False,0.11743772241992882,0.22981366459627328,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,20,79,1580,113,93,281,11,False,0.03914590747330961,0.17699115044247787,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,40,34,1360,115,75,281,22,True,0.07829181494661921,0.34782608695652173,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,19,44,836,52,33,281,14,False,0.0498220640569395,0.36538461538461536,False,2025-12
2025-12-21,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,20,29,580,123,103,281,14,False,0.0498220640569395,0.16260162601626016,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,16,329,5264,162,146,280,11,False,0.039285714285714285,0.09876543209876543,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,17,399,6783,40,23,280,8,False,0.02857142857142857,0.425,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,18,189,3402,136,118,280,8,False,0.02857142857142857,0.1323529411764706,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,29,89,2581,125,96,280,18,True,0.06428571428571428,0.232,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,27,119,3213,175,148,280,12,True,0.04285714285714286,0.15428571428571428,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,15,99,1485,155,140,280,10,False,0.03571428571428571,0.0967741935483871,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,9,149,1341,171,162,280,4,False,0.014285714285714285,0.05263157894736842,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,8,159,1272,61,53,280,5,False,0.017857142857142856,0.13114754098360656,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,10,129,1290,69,59,280,4,False,0.014285714285714285,0.14492753623188406,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,28,69,1932,173,145,280,12,False,0.04285714285714286,0.16184971098265896,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,26,79,2054,131,105,280,12,False,0.04285714285714286,0.1984732824427481,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,34,34,1156,76,42,280,22,False,0.07857142857142857,0.4473684210526316,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,34,44,1496,173,139,280,16,False,0.05714285714285714,0.19653179190751446,False,2025-12
2025-12-21,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,20,29,580,65,45,280,12,False,0.04285714285714286,0.3076923076923077,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,7,329,2303,36,29,262,5,False,0.019083969465648856,0.19444444444444445,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,11,399,4389,92,81,262,5,False,0.019083969465648856,0.11956521739130435,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,14,189,2646,37,23,262,12,False,0.04580152671755725,0.3783783783783784,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,23,89,2047,58,35,262,14,False,0.05343511450381679,0.39655172413793105,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,14,119,1666,144,130,262,11,False,0.04198473282442748,0.09722222222222222,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,10,99,990,52,42,262,6,False,0.022900763358778626,0.19230769230769232,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,5,149,745,97,92,262,3,False,0.011450381679389313,0.05154639175257732,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,8,159,1272,99,91,262,4,False,0.015267175572519083,0.08080808080808081,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,13,129,1677,89,76,262,10,False,0.03816793893129771,0.14606741573033707,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,23,69,1587,58,35,262,17,False,0.0648854961832061,0.39655172413793105,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,22,79,1738,139,117,262,9,False,0.03435114503816794,0.15827338129496402,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,28,34,952,172,144,262,25,False,0.09541984732824428,0.16279069767441862,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,27,44,1188,167,140,262,17,True,0.0648854961832061,0.16167664670658682,False,2025-12
2025-12-21,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,24,29,696,125,101,262,14,False,0.05343511450381679,0.192,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,14,329,4606,103,89,338,8,False,0.023668639053254437,0.13592233009708737,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,12,399,4788,163,151,338,10,False,0.029585798816568046,0.0736196319018405,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,15,189,2835,101,86,338,10,False,0.029585798816568046,0.1485148514851485,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,27,89,2403,58,31,338,12,False,0.03550295857988166,0.46551724137931033,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,26,119,3094,124,98,338,16,False,0.047337278106508875,0.20967741935483872,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,10,99,990,158,148,338,4,False,0.011834319526627219,0.06329113924050633,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,7,149,1043,103,96,338,3,False,0.008875739644970414,0.06796116504854369,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,9,159,1431,129,120,338,5,True,0.014792899408284023,0.06976744186046512,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,12,129,1548,50,38,338,7,False,0.020710059171597635,0.24,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,30,69,2070,52,22,338,16,False,0.047337278106508875,0.5769230769230769,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,14,79,1106,160,146,338,11,False,0.03254437869822485,0.0875,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,20,34,680,66,46,338,15,False,0.04437869822485207,0.30303030303030304,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,30,44,1320,66,36,338,15,True,0.04437869822485207,0.45454545454545453,False,2025-12
2025-12-21,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,17,29,493,148,131,338,8,False,0.023668639053254437,0.11486486486486487,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,18,329,5922,78,60,465,14,False,0.030107526881720432,0.23076923076923078,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,17,399,6783,170,153,465,9,False,0.01935483870967742,0.1,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,24,189,4536,159,135,465,14,False,0.030107526881720432,0.1509433962264151,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,45,89,4005,165,120,465,23,True,0.04946236559139785,0.2727272727272727,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,28,119,3332,132,104,465,14,False,0.030107526881720432,0.21212121212121213,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,12,99,1188,177,165,465,6,True,0.012903225806451613,0.06779661016949153,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,9,149,1341,42,33,465,4,False,0.008602150537634409,0.21428571428571427,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,12,159,1908,118,106,465,6,False,0.012903225806451613,0.1016949152542373,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,15,129,1935,95,80,465,7,False,0.015053763440860216,0.15789473684210525,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,31,69,2139,115,84,465,13,False,0.02795698924731183,0.26956521739130435,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,25,79,1975,144,119,465,14,False,0.030107526881720432,0.1736111111111111,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,20,34,680,40,20,465,12,False,0.025806451612903226,0.5,True,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,34,44,1496,73,39,465,16,False,0.034408602150537634,0.4657534246575342,False,2025-12
2025-12-22,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,19,29,551,55,36,465,9,False,0.01935483870967742,0.34545454545454546,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,20,329,6580,116,96,412,13,True,0.03155339805825243,0.1724137931034483,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,12,399,4788,76,64,412,9,False,0.021844660194174758,0.15789473684210525,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,17,189,3213,125,108,412,7,False,0.01699029126213592,0.136,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,27,89,2403,63,36,412,12,True,0.02912621359223301,0.42857142857142855,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,17,119,2023,48,31,412,12,False,0.02912621359223301,0.3541666666666667,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,14,99,1386,153,139,412,9,False,0.021844660194174758,0.0915032679738562,False,2025-12
2025-12-22,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,9,149,1341,180,171,412,5,False,0.012135922330097087,0.05,False,2025-12
